cve_geo,date,day_month,delitos,dia_periodo,pct_chg_before,pct_chg_yrprev,val_dia,val_dia_before,val_dia_yrprev
09006,2016-01-01,01-01,11,1.0,80.95238095238095,80.95238095238095,29.0,,
09006,2016-02-01,02-01,11,2.0,80.95238095238095,80.95238095238095,18.0,,
09006,2016-03-01,03-01,11,3.0,80.95238095238095,80.95238095238095,28.0,,
09006,2016-04-01,04-01,11,4.0,80.95238095238095,80.95238095238095,25.0,,
09006,2016-05-01,05-01,11,5.0,80.95238095238095,80.95238095238095,25.0,,
09006,2016-06-01,06-01,11,6.0,80.95238095238095,80.95238095238095,24.0,,
09006,2016-07-01,07-01,11,7.0,80.95238095238095,80.95238095238095,34.0,,
09006,2016-08-01,08-01,11,8.0,80.95238095238095,80.95238095238095,11.0,,
09006,2016-09-01,09-01,11,9.0,80.95238095238095,80.95238095238095,23.0,,
09006,2016-10-01,10-01,11,10.0,80.95238095238095,80.95238095238095,27.0,,
09006,2016-11-01,11-01,11,11.0,80.95238095238095,80.95238095238095,42.0,,
09006,2016-12-01,12-01,11,12.0,80.95238095238095,80.95238095238095,27.0,,
09006,2017-01-01,01-01,11,13.0,80.95238095238095,80.95238095238095,26.0,,
09006,2017-02-01,02-01,11,14.0,80.95238095238095,80.95238095238095,16.0,,
09006,2017-03-01,03-01,11,15.0,80.95238095238095,80.95238095238095,30.0,,
09006,2017-04-01,04-01,11,16.0,80.95238095238095,80.95238095238095,16.0,,
09006,2017-05-01,05-01,11,17.0,80.95238095238095,80.95238095238095,32.0,,
09006,2017-06-01,06-01,11,18.0,80.95238095238095,80.95238095238095,18.0,,
09006,2017-07-01,07-01,11,19.0,80.95238095238095,80.95238095238095,25.0,,
09006,2017-08-01,08-01,11,20.0,80.95238095238095,80.95238095238095,22.0,,
09006,2017-09-01,09-01,11,21.0,80.95238095238095,80.95238095238095,21.0,,
09006,2017-10-01,10-01,11,22.0,80.95238095238095,80.95238095238095,35.0,,
09006,2017-11-01,11-01,11,23.0,80.95238095238095,80.95238095238095,25.0,,
09006,2017-12-01,12-01,11,24.0,80.95238095238095,80.95238095238095,32.0,,
09006,2018-01-01,01-01,11,25.0,80.95238095238095,80.95238095238095,101.0,,
09006,2018-02-01,02-01,11,26.0,80.95238095238095,80.95238095238095,105.0,,
09006,2018-03-01,03-01,11,27.0,80.95238095238095,80.95238095238095,129.0,,
09006,2018-04-01,04-01,11,28.0,80.95238095238095,80.95238095238095,113.0,,
09006,2018-05-01,05-01,11,29.0,80.95238095238095,80.95238095238095,121.0,,
09006,2018-06-01,06-01,11,30.0,80.95238095238095,80.95238095238095,112.0,,
09006,2018-07-01,07-01,11,31.0,80.95238095238095,80.95238095238095,111.0,,
09006,2018-08-01,08-01,11,32.0,80.95238095238095,80.95238095238095,114.0,,
09006,2018-09-01,09-01,11,33.0,80.95238095238095,80.95238095238095,135.0,,
09006,2018-10-01,10-01,11,34.0,80.95238095238095,80.95238095238095,145.0,,
09006,2018-11-01,11-01,11,35.0,80.95238095238095,80.95238095238095,159.0,,
09006,2018-12-01,12-01,11,36.0,80.95238095238095,80.95238095238095,106.0,,
09006,2019-01-01,01-01,11,37.0,80.95238095238095,80.95238095238095,88.0,,
09006,2019-02-01,02-01,11,38.0,80.95238095238095,80.95238095238095,136.0,,
09006,2019-03-01,03-01,11,39.0,80.95238095238095,80.95238095238095,122.0,,
09006,2019-04-01,04-01,11,40.0,80.95238095238095,80.95238095238095,78.0,,
09006,2019-05-01,05-01,11,41.0,80.95238095238095,80.95238095238095,73.0,,
09006,2019-06-01,06-01,11,42.0,80.95238095238095,80.95238095238095,54.0,,
09006,2019-07-01,07-01,11,43.0,80.95238095238095,80.95238095238095,56.0,,
09006,2019-08-01,08-01,11,44.0,80.95238095238095,80.95238095238095,70.0,,
09006,2019-09-01,09-01,11,45.0,80.95238095238095,80.95238095238095,68.0,,
09006,2019-10-01,10-01,11,46.0,80.95238095238095,80.95238095238095,71.0,,
09006,2019-11-01,11-01,11,47.0,80.95238095238095,80.95238095238095,91.0,,
09006,2019-12-01,12-01,11,48.0,80.95238095238095,80.95238095238095,70.0,,
09006,2020-01-01,2020-01-01,11,49.0,80.95238095238095,80.95238095238095,54.0,,
09006,2020-02-01,2020-02-01,11,50.0,80.95238095238095,80.95238095238095,62.0,,
09006,2020-03-01,2020-03-01,11,51.0,80.95238095238095,80.95238095238095,73.0,,
09006,2020-04-01,2020-04-01,11,52.0,80.95238095238095,80.95238095238095,23.0,,
09006,2020-05-01,2020-05-01,11,53.0,80.95238095238095,80.95238095238095,20.0,,
09006,2020-06-01,2020-06-01,11,54.0,80.95238095238095,80.95238095238095,25.0,,
09006,2020-07-01,2020-07-01,11,55.0,80.95238095238095,80.95238095238095,21.0,,
09006,2020-08-01,2020-08-01,11,56.0,80.95238095238095,80.95238095238095,38.0,,
09006,2016-01-01,01-01,10,1.0,0.0,0.0,4.0,,
09006,2016-02-01,02-01,10,2.0,0.0,0.0,3.0,,
09006,2016-03-01,03-01,10,3.0,0.0,0.0,4.0,,
09006,2016-04-01,04-01,10,4.0,0.0,0.0,3.0,,
09006,2016-05-01,05-01,10,5.0,0.0,0.0,4.0,,
09006,2016-06-01,06-01,10,6.0,0.0,0.0,5.0,,
09006,2016-07-01,07-01,10,7.0,0.0,0.0,3.0,,
09006,2016-08-01,08-01,10,8.0,0.0,0.0,5.0,,
09006,2016-09-01,09-01,10,9.0,0.0,0.0,5.0,,
09006,2016-10-01,10-01,10,10.0,0.0,0.0,5.0,,
09006,2016-11-01,11-01,10,11.0,0.0,0.0,2.0,,
09006,2016-12-01,12-01,10,12.0,0.0,0.0,4.0,,
09006,2017-01-01,01-01,10,13.0,0.0,0.0,2.0,,
09006,2017-02-01,02-01,10,14.0,0.0,0.0,5.0,,
09006,2017-03-01,03-01,10,15.0,0.0,0.0,3.0,,
09006,2017-04-01,04-01,10,16.0,0.0,0.0,4.0,,
09006,2017-05-01,05-01,10,17.0,0.0,0.0,8.0,,
09006,2017-06-01,06-01,10,18.0,0.0,0.0,3.0,,
09006,2017-07-01,07-01,10,19.0,0.0,0.0,9.0,,
09006,2017-08-01,08-01,10,20.0,0.0,0.0,7.0,,
09006,2017-09-01,09-01,10,21.0,0.0,0.0,7.0,,
09006,2017-10-01,10-01,10,22.0,0.0,0.0,8.0,,
09006,2017-11-01,11-01,10,23.0,0.0,0.0,5.0,,
09006,2017-12-01,12-01,10,24.0,0.0,0.0,4.0,,
09006,2018-01-01,01-01,10,25.0,0.0,0.0,3.0,,
09006,2018-02-01,02-01,10,26.0,0.0,0.0,6.0,,
09006,2018-03-01,03-01,10,27.0,0.0,0.0,8.0,,
09006,2018-04-01,04-01,10,28.0,0.0,0.0,4.0,,
09006,2018-05-01,05-01,10,29.0,0.0,0.0,2.0,,
09006,2018-06-01,06-01,10,30.0,0.0,0.0,2.0,,
09006,2018-07-01,07-01,10,31.0,0.0,0.0,7.0,,
09006,2018-08-01,08-01,10,32.0,0.0,0.0,5.0,,
09006,2018-09-01,09-01,10,33.0,0.0,0.0,3.0,,
09006,2018-10-01,10-01,10,34.0,0.0,0.0,6.0,,
09006,2018-11-01,11-01,10,35.0,0.0,0.0,5.0,,
09006,2018-12-01,12-01,10,36.0,0.0,0.0,9.0,,
09006,2019-01-01,01-01,10,37.0,0.0,0.0,10.0,,
09006,2019-02-01,02-01,10,38.0,0.0,0.0,4.0,,
09006,2019-03-01,03-01,10,39.0,0.0,0.0,5.0,,
09006,2019-04-01,04-01,10,40.0,0.0,0.0,6.0,,
09006,2019-05-01,05-01,10,41.0,0.0,0.0,2.0,,
09006,2019-06-01,06-01,10,42.0,0.0,0.0,4.0,,
09006,2019-07-01,07-01,10,43.0,0.0,0.0,4.0,,
09006,2019-08-01,08-01,10,44.0,0.0,0.0,3.0,,
09006,2019-09-01,09-01,10,45.0,0.0,0.0,4.0,,
09006,2019-10-01,10-01,10,46.0,0.0,0.0,5.0,,
09006,2019-11-01,11-01,10,47.0,0.0,0.0,2.0,,
09006,2019-12-01,12-01,10,48.0,0.0,0.0,5.0,,
09006,2020-01-01,2020-01-01,10,49.0,0.0,0.0,5.0,,
09006,2020-02-01,2020-02-01,10,50.0,0.0,0.0,7.0,,
09006,2020-03-01,2020-03-01,10,51.0,0.0,0.0,3.0,,
09006,2020-04-01,2020-04-01,10,52.0,0.0,0.0,0.0,,
09006,2020-05-01,2020-05-01,10,53.0,0.0,0.0,5.0,,
09006,2020-06-01,2020-06-01,10,54.0,0.0,0.0,4.0,,
09006,2020-07-01,2020-07-01,10,55.0,0.0,0.0,3.0,,
09006,2020-08-01,2020-08-01,10,56.0,0.0,0.0,3.0,,
09006,2016-01-01,01-01,13,1.0,-20.0,-20.0,15.0,,
09006,2016-02-01,02-01,13,2.0,-20.0,-20.0,11.0,,
09006,2016-03-01,03-01,13,3.0,-20.0,-20.0,19.0,,
09006,2016-04-01,04-01,13,4.0,-20.0,-20.0,14.0,,
09006,2016-05-01,05-01,13,5.0,-20.0,-20.0,13.0,,
09006,2016-06-01,06-01,13,6.0,-20.0,-20.0,4.0,,
09006,2016-07-01,07-01,13,7.0,-20.0,-20.0,0.0,,
09006,2016-08-01,08-01,13,8.0,-20.0,-20.0,3.0,,
09006,2016-09-01,09-01,13,9.0,-20.0,-20.0,5.0,,
09006,2016-10-01,10-01,13,10.0,-20.0,-20.0,4.0,,
09006,2016-11-01,11-01,13,11.0,-20.0,-20.0,10.0,,
09006,2016-12-01,12-01,13,12.0,-20.0,-20.0,14.0,,
09006,2017-01-01,01-01,13,13.0,-20.0,-20.0,11.0,,
09006,2017-02-01,02-01,13,14.0,-20.0,-20.0,7.0,,
09006,2017-03-01,03-01,13,15.0,-20.0,-20.0,7.0,,
09006,2017-04-01,04-01,13,16.0,-20.0,-20.0,10.0,,
09006,2017-05-01,05-01,13,17.0,-20.0,-20.0,8.0,,
09006,2017-06-01,06-01,13,18.0,-20.0,-20.0,25.0,,
09006,2017-07-01,07-01,13,19.0,-20.0,-20.0,9.0,,
09006,2017-08-01,08-01,13,20.0,-20.0,-20.0,9.0,,
09006,2017-09-01,09-01,13,21.0,-20.0,-20.0,11.0,,
09006,2017-10-01,10-01,13,22.0,-20.0,-20.0,15.0,,
09006,2017-11-01,11-01,13,23.0,-20.0,-20.0,11.0,,
09006,2017-12-01,12-01,13,24.0,-20.0,-20.0,12.0,,
09006,2018-01-01,01-01,13,25.0,-20.0,-20.0,16.0,,
09006,2018-02-01,02-01,13,26.0,-20.0,-20.0,14.0,,
09006,2018-03-01,03-01,13,27.0,-20.0,-20.0,12.0,,
09006,2018-04-01,04-01,13,28.0,-20.0,-20.0,11.0,,
09006,2018-05-01,05-01,13,29.0,-20.0,-20.0,16.0,,
09006,2018-06-01,06-01,13,30.0,-20.0,-20.0,7.0,,
09006,2018-07-01,07-01,13,31.0,-20.0,-20.0,10.0,,
09006,2018-08-01,08-01,13,32.0,-20.0,-20.0,17.0,,
09006,2018-09-01,09-01,13,33.0,-20.0,-20.0,21.0,,
09006,2018-10-01,10-01,13,34.0,-20.0,-20.0,24.0,,
09006,2018-11-01,11-01,13,35.0,-20.0,-20.0,5.0,,
09006,2018-12-01,12-01,13,36.0,-20.0,-20.0,26.0,,
09006,2019-01-01,01-01,13,37.0,-20.0,-20.0,59.0,,
09006,2019-02-01,02-01,13,38.0,-20.0,-20.0,56.0,,
09006,2019-03-01,03-01,13,39.0,-20.0,-20.0,43.0,,
09006,2019-04-01,04-01,13,40.0,-20.0,-20.0,52.0,,
09006,2019-05-01,05-01,13,41.0,-20.0,-20.0,32.0,,
09006,2019-06-01,06-01,13,42.0,-20.0,-20.0,22.0,,
09006,2019-07-01,07-01,13,43.0,-20.0,-20.0,30.0,,
09006,2019-08-01,08-01,13,44.0,-20.0,-20.0,22.0,,
09006,2019-09-01,09-01,13,45.0,-20.0,-20.0,17.0,,
09006,2019-10-01,10-01,13,46.0,-20.0,-20.0,29.0,,
09006,2019-11-01,11-01,13,47.0,-20.0,-20.0,27.0,,
09006,2019-12-01,12-01,13,48.0,-20.0,-20.0,15.0,,
09006,2020-01-01,2020-01-01,13,49.0,-20.0,-20.0,23.0,,
09006,2020-02-01,2020-02-01,13,50.0,-20.0,-20.0,7.0,,
09006,2020-03-01,2020-03-01,13,51.0,-20.0,-20.0,4.0,,
09006,2020-04-01,2020-04-01,13,52.0,-20.0,-20.0,4.0,,
09006,2020-05-01,2020-05-01,13,53.0,-20.0,-20.0,4.0,,
09006,2020-06-01,2020-06-01,13,54.0,-20.0,-20.0,4.0,,
09006,2020-07-01,2020-07-01,13,55.0,-20.0,-20.0,5.0,,
09006,2020-08-01,2020-08-01,13,56.0,-20.0,-20.0,4.0,,
09006,2016-01-01,01-01,12,1.0,25.0,25.0,6.0,,
09006,2016-02-01,02-01,12,2.0,25.0,25.0,7.0,,
09006,2016-03-01,03-01,12,3.0,25.0,25.0,13.0,,
09006,2016-04-01,04-01,12,4.0,25.0,25.0,7.0,,
09006,2016-05-01,05-01,12,5.0,25.0,25.0,11.0,,
09006,2016-06-01,06-01,12,6.0,25.0,25.0,0.0,,
09006,2016-07-01,07-01,12,7.0,25.0,25.0,5.0,,
09006,2016-08-01,08-01,12,8.0,25.0,25.0,4.0,,
09006,2016-09-01,09-01,12,9.0,25.0,25.0,7.0,,
09006,2016-10-01,10-01,12,10.0,25.0,25.0,3.0,,
09006,2016-11-01,11-01,12,11.0,25.0,25.0,10.0,,
09006,2016-12-01,12-01,12,12.0,25.0,25.0,11.0,,
09006,2017-01-01,01-01,12,13.0,25.0,25.0,9.0,,
09006,2017-02-01,02-01,12,14.0,25.0,25.0,9.0,,
09006,2017-03-01,03-01,12,15.0,25.0,25.0,3.0,,
09006,2017-04-01,04-01,12,16.0,25.0,25.0,5.0,,
09006,2017-05-01,05-01,12,17.0,25.0,25.0,8.0,,
09006,2017-06-01,06-01,12,18.0,25.0,25.0,6.0,,
09006,2017-07-01,07-01,12,19.0,25.0,25.0,4.0,,
09006,2017-08-01,08-01,12,20.0,25.0,25.0,6.0,,
09006,2017-09-01,09-01,12,21.0,25.0,25.0,7.0,,
09006,2017-10-01,10-01,12,22.0,25.0,25.0,5.0,,
09006,2017-11-01,11-01,12,23.0,25.0,25.0,3.0,,
09006,2017-12-01,12-01,12,24.0,25.0,25.0,6.0,,
09006,2018-01-01,01-01,12,25.0,25.0,25.0,2.0,,
09006,2018-02-01,02-01,12,26.0,25.0,25.0,6.0,,
09006,2018-03-01,03-01,12,27.0,25.0,25.0,1.0,,
09006,2018-04-01,04-01,12,28.0,25.0,25.0,6.0,,
09006,2018-05-01,05-01,12,29.0,25.0,25.0,4.0,,
09006,2018-06-01,06-01,12,30.0,25.0,25.0,7.0,,
09006,2018-07-01,07-01,12,31.0,25.0,25.0,6.0,,
09006,2018-08-01,08-01,12,32.0,25.0,25.0,13.0,,
09006,2018-09-01,09-01,12,33.0,25.0,25.0,3.0,,
09006,2018-10-01,10-01,12,34.0,25.0,25.0,10.0,,
09006,2018-11-01,11-01,12,35.0,25.0,25.0,6.0,,
09006,2018-12-01,12-01,12,36.0,25.0,25.0,7.0,,
09006,2019-01-01,01-01,12,37.0,25.0,25.0,22.0,,
09006,2019-02-01,02-01,12,38.0,25.0,25.0,20.0,,
09006,2019-03-01,03-01,12,39.0,25.0,25.0,17.0,,
09006,2019-04-01,04-01,12,40.0,25.0,25.0,15.0,,
09006,2019-05-01,05-01,12,41.0,25.0,25.0,18.0,,
09006,2019-06-01,06-01,12,42.0,25.0,25.0,7.0,,
09006,2019-07-01,07-01,12,43.0,25.0,25.0,17.0,,
09006,2019-08-01,08-01,12,44.0,25.0,25.0,13.0,,
09006,2019-09-01,09-01,12,45.0,25.0,25.0,12.0,,
09006,2019-10-01,10-01,12,46.0,25.0,25.0,15.0,,
09006,2019-11-01,11-01,12,47.0,25.0,25.0,20.0,,
09006,2019-12-01,12-01,12,48.0,25.0,25.0,12.0,,
09006,2020-01-01,2020-01-01,12,49.0,25.0,25.0,15.0,,
09006,2020-02-01,2020-02-01,12,50.0,25.0,25.0,21.0,,
09006,2020-03-01,2020-03-01,12,51.0,25.0,25.0,19.0,,
09006,2020-04-01,2020-04-01,12,52.0,25.0,25.0,3.0,,
09006,2020-05-01,2020-05-01,12,53.0,25.0,25.0,6.0,,
09006,2020-06-01,2020-06-01,12,54.0,25.0,25.0,8.0,,
09006,2020-07-01,2020-07-01,12,55.0,25.0,25.0,4.0,,
09006,2020-08-01,2020-08-01,12,56.0,25.0,25.0,5.0,,
09006,2016-01-01,01-01,15,1.0,,,4.0,,
09006,2016-02-01,02-01,15,2.0,,,7.0,,
09006,2016-03-01,03-01,15,3.0,,,6.0,,
09006,2016-04-01,04-01,15,4.0,,,3.0,,
09006,2016-05-01,05-01,15,5.0,,,4.0,,
09006,2016-06-01,06-01,15,6.0,,,2.0,,
09006,2016-07-01,07-01,15,7.0,,,1.0,,
09006,2016-08-01,08-01,15,8.0,,,0.0,,
09006,2016-09-01,09-01,15,9.0,,,1.0,,
09006,2016-10-01,10-01,15,10.0,,,0.0,,
09006,2016-11-01,11-01,15,11.0,,,1.0,,
09006,2016-12-01,12-01,15,12.0,,,5.0,,
09006,2017-01-01,01-01,15,13.0,,,1.0,,
09006,2017-02-01,02-01,15,14.0,,,1.0,,
09006,2017-03-01,03-01,15,15.0,,,1.0,,
09006,2017-04-01,04-01,15,16.0,,,0.0,,
09006,2017-05-01,05-01,15,17.0,,,2.0,,
09006,2017-06-01,06-01,15,18.0,,,0.0,,
09006,2017-07-01,07-01,15,19.0,,,2.0,,
09006,2017-08-01,08-01,15,20.0,,,1.0,,
09006,2017-09-01,09-01,15,21.0,,,1.0,,
09006,2017-10-01,10-01,15,22.0,,,2.0,,
09006,2017-11-01,11-01,15,23.0,,,2.0,,
09006,2017-12-01,12-01,15,24.0,,,1.0,,
09006,2018-01-01,01-01,15,25.0,,,0.0,,
09006,2018-02-01,02-01,15,26.0,,,2.0,,
09006,2018-03-01,03-01,15,27.0,,,2.0,,
09006,2018-04-01,04-01,15,28.0,,,0.0,,
09006,2018-05-01,05-01,15,29.0,,,4.0,,
09006,2018-06-01,06-01,15,30.0,,,1.0,,
09006,2018-07-01,07-01,15,31.0,,,1.0,,
09006,2018-08-01,08-01,15,32.0,,,0.0,,
09006,2018-09-01,09-01,15,33.0,,,1.0,,
09006,2018-10-01,10-01,15,34.0,,,2.0,,
09006,2018-11-01,11-01,15,35.0,,,1.0,,
09006,2018-12-01,12-01,15,36.0,,,0.0,,
09006,2019-01-01,01-01,15,37.0,,,2.0,,
09006,2019-02-01,02-01,15,38.0,,,3.0,,
09006,2019-03-01,03-01,15,39.0,,,2.0,,
09006,2019-04-01,04-01,15,40.0,,,4.0,,
09006,2019-05-01,05-01,15,41.0,,,2.0,,
09006,2019-06-01,06-01,15,42.0,,,4.0,,
09006,2019-07-01,07-01,15,43.0,,,4.0,,
09006,2019-08-01,08-01,15,44.0,,,3.0,,
09006,2019-09-01,09-01,15,45.0,,,1.0,,
09006,2019-10-01,10-01,15,46.0,,,0.0,,
09006,2019-11-01,11-01,15,47.0,,,0.0,,
09006,2019-12-01,12-01,15,48.0,,,6.0,,
09006,2020-01-01,2020-01-01,15,49.0,,,4.0,,
09006,2020-02-01,2020-02-01,15,50.0,,,2.0,,
09006,2020-03-01,2020-03-01,15,51.0,,,4.0,,
09006,2020-04-01,2020-04-01,15,52.0,,,0.0,,
09006,2020-05-01,2020-05-01,15,53.0,,,1.0,,
09006,2020-06-01,2020-06-01,15,54.0,,,0.0,,
09006,2020-07-01,2020-07-01,15,55.0,,,0.0,,
09006,2020-08-01,2020-08-01,15,56.0,,,0.0,,
09006,2016-01-01,01-01,17,1.0,-33.33333333333333,-33.33333333333333,10.0,,
09006,2016-02-01,02-01,17,2.0,-33.33333333333333,-33.33333333333333,8.0,,
09006,2016-03-01,03-01,17,3.0,-33.33333333333333,-33.33333333333333,2.0,,
09006,2016-04-01,04-01,17,4.0,-33.33333333333333,-33.33333333333333,7.0,,
09006,2016-05-01,05-01,17,5.0,-33.33333333333333,-33.33333333333333,6.0,,
09006,2016-06-01,06-01,17,6.0,-33.33333333333333,-33.33333333333333,3.0,,
09006,2016-07-01,07-01,17,7.0,-33.33333333333333,-33.33333333333333,3.0,,
09006,2016-08-01,08-01,17,8.0,-33.33333333333333,-33.33333333333333,4.0,,
09006,2016-09-01,09-01,17,9.0,-33.33333333333333,-33.33333333333333,15.0,,
09006,2016-10-01,10-01,17,10.0,-33.33333333333333,-33.33333333333333,14.0,,
09006,2016-11-01,11-01,17,11.0,-33.33333333333333,-33.33333333333333,11.0,,
09006,2016-12-01,12-01,17,12.0,-33.33333333333333,-33.33333333333333,10.0,,
09006,2017-01-01,01-01,17,13.0,-33.33333333333333,-33.33333333333333,13.0,,
09006,2017-02-01,02-01,17,14.0,-33.33333333333333,-33.33333333333333,10.0,,
09006,2017-03-01,03-01,17,15.0,-33.33333333333333,-33.33333333333333,13.0,,
09006,2017-04-01,04-01,17,16.0,-33.33333333333333,-33.33333333333333,11.0,,
09006,2017-05-01,05-01,17,17.0,-33.33333333333333,-33.33333333333333,5.0,,
09006,2017-06-01,06-01,17,18.0,-33.33333333333333,-33.33333333333333,6.0,,
09006,2017-07-01,07-01,17,19.0,-33.33333333333333,-33.33333333333333,10.0,,
09006,2017-08-01,08-01,17,20.0,-33.33333333333333,-33.33333333333333,12.0,,
09006,2017-09-01,09-01,17,21.0,-33.33333333333333,-33.33333333333333,10.0,,
09006,2017-10-01,10-01,17,22.0,-33.33333333333333,-33.33333333333333,27.0,,
09006,2017-11-01,11-01,17,23.0,-33.33333333333333,-33.33333333333333,20.0,,
09006,2017-12-01,12-01,17,24.0,-33.33333333333333,-33.33333333333333,27.0,,
09006,2018-01-01,01-01,17,25.0,-33.33333333333333,-33.33333333333333,19.0,,
09006,2018-02-01,02-01,17,26.0,-33.33333333333333,-33.33333333333333,15.0,,
09006,2018-03-01,03-01,17,27.0,-33.33333333333333,-33.33333333333333,22.0,,
09006,2018-04-01,04-01,17,28.0,-33.33333333333333,-33.33333333333333,27.0,,
09006,2018-05-01,05-01,17,29.0,-33.33333333333333,-33.33333333333333,15.0,,
09006,2018-06-01,06-01,17,30.0,-33.33333333333333,-33.33333333333333,7.0,,
09006,2018-07-01,07-01,17,31.0,-33.33333333333333,-33.33333333333333,18.0,,
09006,2018-08-01,08-01,17,32.0,-33.33333333333333,-33.33333333333333,18.0,,
09006,2018-09-01,09-01,17,33.0,-33.33333333333333,-33.33333333333333,13.0,,
09006,2018-10-01,10-01,17,34.0,-33.33333333333333,-33.33333333333333,21.0,,
09006,2018-11-01,11-01,17,35.0,-33.33333333333333,-33.33333333333333,28.0,,
09006,2018-12-01,12-01,17,36.0,-33.33333333333333,-33.33333333333333,22.0,,
09006,2019-01-01,01-01,17,37.0,-33.33333333333333,-33.33333333333333,22.0,,
09006,2019-02-01,02-01,17,38.0,-33.33333333333333,-33.33333333333333,27.0,,
09006,2019-03-01,03-01,17,39.0,-33.33333333333333,-33.33333333333333,24.0,,
09006,2019-04-01,04-01,17,40.0,-33.33333333333333,-33.33333333333333,22.0,,
09006,2019-05-01,05-01,17,41.0,-33.33333333333333,-33.33333333333333,21.0,,
09006,2019-06-01,06-01,17,42.0,-33.33333333333333,-33.33333333333333,14.0,,
09006,2019-07-01,07-01,17,43.0,-33.33333333333333,-33.33333333333333,14.0,,
09006,2019-08-01,08-01,17,44.0,-33.33333333333333,-33.33333333333333,17.0,,
09006,2019-09-01,09-01,17,45.0,-33.33333333333333,-33.33333333333333,19.0,,
09006,2019-10-01,10-01,17,46.0,-33.33333333333333,-33.33333333333333,11.0,,
09006,2019-11-01,11-01,17,47.0,-33.33333333333333,-33.33333333333333,10.0,,
09006,2019-12-01,12-01,17,48.0,-33.33333333333333,-33.33333333333333,22.0,,
09006,2020-01-01,2020-01-01,17,49.0,-33.33333333333333,-33.33333333333333,12.0,,
09006,2020-02-01,2020-02-01,17,50.0,-33.33333333333333,-33.33333333333333,13.0,,
09006,2020-03-01,2020-03-01,17,51.0,-33.33333333333333,-33.33333333333333,15.0,,
09006,2020-04-01,2020-04-01,17,52.0,-33.33333333333333,-33.33333333333333,8.0,,
09006,2020-05-01,2020-05-01,17,53.0,-33.33333333333333,-33.33333333333333,8.0,,
09006,2020-06-01,2020-06-01,17,54.0,-33.33333333333333,-33.33333333333333,13.0,,
09006,2020-07-01,2020-07-01,17,55.0,-33.33333333333333,-33.33333333333333,12.0,,
09006,2020-08-01,2020-08-01,17,56.0,-33.33333333333333,-33.33333333333333,8.0,,
09006,2016-01-01,01-01,16,1.0,,,0.0,,
09006,2016-02-01,02-01,16,2.0,,,2.0,,
09006,2016-03-01,03-01,16,3.0,,,0.0,,
09006,2016-04-01,04-01,16,4.0,,,2.0,,
09006,2016-05-01,05-01,16,5.0,,,2.0,,
09006,2016-06-01,06-01,16,6.0,,,1.0,,
09006,2016-07-01,07-01,16,7.0,,,1.0,,
09006,2016-08-01,08-01,16,8.0,,,0.0,,
09006,2016-09-01,09-01,16,9.0,,,1.0,,
09006,2016-10-01,10-01,16,10.0,,,2.0,,
09006,2016-11-01,11-01,16,11.0,,,3.0,,
09006,2016-12-01,12-01,16,12.0,,,1.0,,
09006,2017-01-01,01-01,16,13.0,,,2.0,,
09006,2017-02-01,02-01,16,14.0,,,1.0,,
09006,2017-03-01,03-01,16,15.0,,,0.0,,
09006,2017-04-01,04-01,16,16.0,,,1.0,,
09006,2017-05-01,05-01,16,17.0,,,0.0,,
09006,2017-06-01,06-01,16,18.0,,,0.0,,
09006,2017-07-01,07-01,16,19.0,,,1.0,,
09006,2017-08-01,08-01,16,20.0,,,0.0,,
09006,2017-09-01,09-01,16,21.0,,,1.0,,
09006,2017-10-01,10-01,16,22.0,,,0.0,,
09006,2017-11-01,11-01,16,23.0,,,2.0,,
09006,2017-12-01,12-01,16,24.0,,,1.0,,
09006,2018-01-01,01-01,16,25.0,,,1.0,,
09006,2018-02-01,02-01,16,26.0,,,0.0,,
09006,2018-03-01,03-01,16,27.0,,,0.0,,
09006,2018-04-01,04-01,16,28.0,,,0.0,,
09006,2018-05-01,05-01,16,29.0,,,1.0,,
09006,2018-06-01,06-01,16,30.0,,,0.0,,
09006,2018-07-01,07-01,16,31.0,,,0.0,,
09006,2018-08-01,08-01,16,32.0,,,0.0,,
09006,2018-09-01,09-01,16,33.0,,,0.0,,
09006,2018-10-01,10-01,16,34.0,,,0.0,,
09006,2018-11-01,11-01,16,35.0,,,0.0,,
09006,2018-12-01,12-01,16,36.0,,,0.0,,
09006,2019-01-01,01-01,16,37.0,,,0.0,,
09006,2019-02-01,02-01,16,38.0,,,1.0,,
09006,2019-03-01,03-01,16,39.0,,,0.0,,
09006,2019-04-01,04-01,16,40.0,,,0.0,,
09006,2019-05-01,05-01,16,41.0,,,0.0,,
09006,2019-06-01,06-01,16,42.0,,,0.0,,
09006,2019-07-01,07-01,16,43.0,,,0.0,,
09006,2019-08-01,08-01,16,44.0,,,2.0,,
09006,2019-09-01,09-01,16,45.0,,,0.0,,
09006,2019-10-01,10-01,16,46.0,,,1.0,,
09006,2019-11-01,11-01,16,47.0,,,1.0,,
09006,2019-12-01,12-01,16,48.0,,,0.0,,
09006,2020-01-01,2020-01-01,16,49.0,,,0.0,,
09006,2020-02-01,2020-02-01,16,50.0,,,0.0,,
09006,2020-03-01,2020-03-01,16,51.0,,,1.0,,
09006,2020-04-01,2020-04-01,16,52.0,,,0.0,,
09006,2020-05-01,2020-05-01,16,53.0,,,1.0,,
09006,2020-06-01,2020-06-01,16,54.0,,,0.0,,
09006,2020-07-01,2020-07-01,16,55.0,,,0.0,,
